shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10204,35.253783,-80.872065,270003
10204,35.253697,-80.871991,270004
10204,35.253608,-80.871922,270005
10204,35.253517,-80.871857,270006
10204,35.253086,-80.871625,270007
10204,35.251811,-80.870963,270008
10204,35.251275,-80.870689,270009
10204,35.250824,-80.870459,270010
10204,35.250556,-80.870320,270011
10204,35.250367,-80.870222,270012
10204,35.250367,-80.870222,280001
10204,35.249454,-80.869751,280002
10204,35.249336,-80.869690,280003
10204,35.249059,-80.869546,280004
10204,35.248735,-80.869381,280005
10204,35.248175,-80.869092,280006
10204,35.248098,-80.869053,280007
10204,35.247883,-80.868942,280008
10204,35.247883,-80.868942,290001
10204,35.247576,-80.868785,290002
10204,35.247203,-80.868589,290003
10204,35.246954,-80.868463,290004
10204,35.246922,-80.868444,290005
10204,35.246855,-80.868401,290006
10204,35.246849,-80.868397,290007
10204,35.246778,-80.868346,290008
10204,35.246711,-80.868291,290009
10204,35.246701,-80.868282,290010
10204,35.246638,-80.868226,290011
10204,35.246577,-80.868164,290012
10204,35.246520,-80.868099,290013
10204,35.246485,-80.868054,290014
10204,35.246441,-80.867993,290015
10204,35.246410,-80.867945,290016
10204,35.246410,-80.867945,300001
10204,35.246385,-80.867907,300002
10204,35.246332,-80.867817,300003
10204,35.246283,-80.867725,300004
10204,35.246219,-80.867602,300005
10204,35.245916,-80.867021,300006
10204,35.245513,-80.866210,300007
10204,35.245513,-80.866210,310001
10204,35.245432,-80.866046,310002
10204,35.245390,-80.865961,310003
10204,35.245227,-80.865639,310004
10204,35.244886,-80.864964,310005
10204,35.244886,-80.864964,320001
10204,35.244800,-80.864793,320002
10204,35.244407,-80.864017,320003
10204,35.244314,-80.863829,320004
10204,35.244168,-80.863535,320005
10204,35.244111,-80.863421,320006
10204,35.243832,-80.862868,320007
10204,35.243630,-80.862461,320008
10204,35.243630,-80.862461,330001
10204,35.243553,-80.862306,330002
10204,35.243539,-80.862277,330003
10204,35.243424,-80.862049,330004
10204,35.243079,-80.861365,330005
10204,35.242959,-80.861126,330006
10204,35.242764,-80.860739,330007
10204,35.242577,-80.860367,330008
10204,35.242277,-80.859783,330009
10204,35.242277,-80.859783,340001
10204,35.242144,-80.859524,340002
10204,35.241957,-80.859148,340003
10204,35.241766,-80.858765,340004
10204,35.241740,-80.858716,340005
10204,35.241630,-80.858511,340006
10204,35.241483,-80.858274,340007
10204,35.241432,-80.858197,340008
10204,35.241399,-80.858153,340009
10204,35.241378,-80.858124,340010
10204,35.241361,-80.858104,340011
10204,35.241361,-80.858104,350001
10204,35.241320,-80.858055,350002
10204,35.241259,-80.857989,350003
10204,35.241196,-80.857927,350004
10204,35.241130,-80.857870,350005
10204,35.241029,-80.857791,350006
10204,35.240926,-80.857716,350007
10204,35.240834,-80.857656,350008
10204,35.240740,-80.857599,350009
10204,35.240566,-80.857522,350010
10204,35.240465,-80.857485,350011
10204,35.240366,-80.857443,350012
10204,35.240268,-80.857397,350013
10204,35.240171,-80.857345,350014
10204,35.240164,-80.857340,350015
10204,35.239939,-80.857177,350016
10204,35.239862,-80.857105,350017
10204,35.239765,-80.857010,350018
10204,35.239674,-80.856909,350019
10204,35.239591,-80.856805,350020
10204,35.239512,-80.856696,350021
10204,35.239438,-80.856581,350022
10204,35.239385,-80.856494,350023
10204,35.239385,-80.856494,360001
10204,35.239336,-80.856413,360002
10204,35.239174,-80.856151,360003
10204,35.238964,-80.855833,360004
10204,35.238892,-80.855737,360005
10204,35.238511,-80.855230,360006
10204,35.238233,-80.854861,360007
10204,35.237960,-80.854499,360008
10204,35.237934,-80.854465,360009
10204,35.237855,-80.854358,360010
10204,35.237736,-80.854200,360011
10204,35.237251,-80.853556,360012
10204,35.236639,-80.852744,360013
10204,35.236533,-80.852622,360014
10204,35.236477,-80.852558,360015
10204,35.236317,-80.852348,360016
10204,35.235993,-80.851917,360017
10204,35.235768,-80.851619,360018
10204,35.235768,-80.851619,370001
10204,35.235678,-80.851499,370002
10204,35.235635,-80.851442,370003
10204,35.235378,-80.851095,370004
10204,35.235051,-80.850654,370005
10204,35.235015,-80.850605,370006
10204,35.234864,-80.850400,370007
10204,35.234833,-80.850356,370008
10204,35.234777,-80.850277,370009
10204,35.234588,-80.850009,370010
10204,35.234326,-80.849645,370011
10204,35.234264,-80.849558,370012
10204,35.234241,-80.849523,370013
10204,35.234241,-80.849523,380001
10204,35.234020,-80.849177,380002
10204,35.233836,-80.848884,380003
10204,35.233626,-80.848525,380004
10204,35.233529,-80.848330,380005
10204,35.233441,-80.848205,380006
10204,35.233360,-80.848114,380007
10204,35.233029,-80.847726,380008
10204,35.232870,-80.847530,380009
10204,35.232640,-80.847259,380010
10204,35.232435,-80.847022,380011
10204,35.232170,-80.846728,380012
10204,35.232158,-80.846713,380013
10204,35.231985,-80.846512,380014
10204,35.231718,-80.846211,380015
10204,35.231419,-80.845836,380016
10204,35.231341,-80.845942,380017
10204,35.231126,-80.846250,380018
10204,35.230885,-80.846594,380019
10204,35.230762,-80.846764,380020
10204,35.230598,-80.847024,380021
10204,35.230580,-80.847003,380022
10204,35.229656,-80.845931,380023
10204,35.229656,-80.845931,390001
10204,35.229443,-80.845683,390002
10204,35.228975,-80.845141,390003
10204,35.228635,-80.844742,390004
10204,35.228399,-80.844465,390005
10204,35.228138,-80.844168,390006
10204,35.227207,-80.843086,390007
10204,35.226767,-80.842576,390008
10204,35.226767,-80.842576,400001
10204,35.226670,-80.842464,400002
10204,35.226250,-80.841975,400003
10204,35.225326,-80.840884,400004
10204,35.225084,-80.840598,400005
10206,35.276342,-80.893895,10001
10206,35.275953,-80.893561,10002
10206,35.275389,-80.893069,10003
10206,35.275336,-80.893021,10004
10206,35.275230,-80.892921,10005
10206,35.275058,-80.892775,10006
10206,35.274843,-80.892595,10007
10206,35.274713,-80.892489,10008
10206,35.274660,-80.892445,10009
10206,35.274605,-80.892403,10010
10206,35.274544,-80.892360,10011
10206,35.274485,-80.892310,10012
10206,35.274441,-80.892237,10013
10206,35.274347,-80.892087,10014
10206,35.274249,-80.891939,10015
10206,35.274148,-80.891796,10016
10206,35.273768,-80.891327,10017
10206,35.273299,-80.890716,10018
10206,35.273299,-80.890716,20001
10206,35.273255,-80.890659,20002
10206,35.273180,-80.890577,20003
10206,35.273035,-80.890426,20004
10206,35.272888,-80.890277,20005
10206,35.272738,-80.890134,20006
10206,35.272571,-80.889984,20007
10206,35.272109,-80.889578,20008
10206,35.271799,-80.889314,20009
10206,35.271304,-80.888898,20010
10206,35.271304,-80.888898,30001
10206,35.271186,-80.888800,30002
10206,35.270939,-80.888596,30003
10206,35.270774,-80.888460,30004
10206,35.270249,-80.888035,30005
10206,35.270101,-80.887914,30006
10206,35.269755,-80.887618,30007
10206,35.269479,-80.887375,30008
10206,35.269415,-80.887322,30009
10206,35.268961,-80.886944,30010
10206,35.268961,-80.886944,40001
10206,35.268676,-80.886706,40002
10206,35.267897,-80.886057,40003
10206,35.266903,-80.885217,40004
10206,35.266836,-80.885148,40005
10206,35.266249,-80.884666,40006
10206,35.266201,-80.884625,40007
10206,35.265980,-80.884437,40008
10206,35.265687,-80.884189,40009
10206,35.265687,-80.884189,50001
10206,35.265658,-80.884165,50002
10206,35.265562,-80.884084,50003
10206,35.265319,-80.883881,50004
10206,35.264838,-80.883469,50005
10206,35.264452,-80.883136,50006
10206,35.263992,-80.882741,50007
10206,35.263852,-80.882620,50008
10206,35.263830,-80.882600,50009
10206,35.263040,-80.881919,50010
10206,35.263040,-80.881919,60001
10206,35.262917,-80.881813,60002
10206,35.262716,-80.881640,60003
10206,35.262122,-80.881128,60004
10206,35.262122,-80.881128,70001
10206,35.262093,-80.881103,70002
10206,35.261948,-80.880976,70003
10206,35.261342,-80.880444,70004
10206,35.261204,-80.880311,70005
10206,35.261189,-80.880297,70006
10206,35.261017,-80.880134,70007
10206,35.260983,-80.880103,70008
10206,35.260845,-80.879978,70009
10206,35.260708,-80.879853,70010
10206,35.260625,-80.879779,70011
10206,35.260480,-80.879648,70012
10206,35.260249,-80.879448,70013
10206,35.260236,-80.879437,70014
10206,35.260109,-80.879331,70015
10206,35.259979,-80.879230,70016
10206,35.259913,-80.879181,70017
10206,35.259913,-80.879181,80001
10206,35.259846,-80.879133,80002
10206,35.259836,-80.879126,80003
10206,35.259781,-80.879092,80004
10206,35.259723,-80.879062,80005
10206,35.259664,-80.879038,80006
10206,35.259603,-80.879018,80007
10206,35.259535,-80.878985,80008
10206,35.259454,-80.878941,80009
10206,35.259375,-80.878892,80010
10206,35.259347,-80.878872,80011
10206,35.259298,-80.878838,80012
10206,35.259230,-80.878792,80013
10206,35.259155,-80.878736,80014
10206,35.259083,-80.878676,80015
10206,35.259013,-80.878612,80016
10206,35.258946,-80.878543,80017
10206,35.258649,-80.878194,80018
10206,35.258545,-80.878068,80019
10206,35.258399,-80.877892,80020
10206,35.258348,-80.877831,80021
10206,35.258307,-80.877783,80022
10206,35.258226,-80.877675,80023
10206,35.258226,-80.877675,90001
10206,35.258078,-80.877479,90002
10206,35.257809,-80.877131,90003
10206,35.257552,-80.876842,90004
10206,35.257549,-80.876837,90005
10206,35.257353,-80.876565,90006
10206,35.257243,-80.876405,90007
10206,35.257122,-80.876247,90008
10206,35.256969,-80.876048,90009
10206,35.256825,-80.875865,90010
10206,35.256742,-80.875775,90011
10206,35.256690,-80.875717,90012
10206,35.256542,-80.875525,90013
10206,35.256418,-80.875366,90014
10206,35.256418,-80.875366,100001
10206,35.256361,-80.875293,100002
10206,35.256219,-80.875097,100003
10206,35.255865,-80.874644,100004
10206,35.255491,-80.874177,100005
10206,35.255409,-80.874073,100006
10206,35.255409,-80.874073,110001
10206,35.255281,-80.873908,110002
10206,35.255249,-80.873868,110003
10206,35.255152,-80.873748,110004
10206,35.255141,-80.873733,110005
10206,35.255135,-80.873725,110006
10206,35.255128,-80.873719,110007
10206,35.255118,-80.873701,110008
10206,35.255107,-80.873685,110009
10206,35.255097,-80.873668,110010
10206,35.255086,-80.873652,110011
10206,35.255076,-80.873635,110012
10206,35.255066,-80.873617,110013
10206,35.255057,-80.873600,110014
10206,35.255047,-80.873583,110015
10206,35.255038,-80.873565,110016
10206,35.255029,-80.873547,110017
10206,35.255020,-80.873528,110018
10206,35.255012,-80.873510,110019
10206,35.255004,-80.873492,110020
10206,35.254996,-80.873474,110021
10206,35.254988,-80.873454,110022
10206,35.254981,-80.873435,110023
10206,35.254974,-80.873416,110024
10206,35.254967,-80.873397,110025
10206,35.254961,-80.873377,110026
10206,35.254954,-80.873357,110027
10206,35.254948,-80.873338,110028
10206,35.254942,-80.873318,110029
10206,35.254937,-80.873298,110030
10206,35.254932,-80.873278,110031
10206,35.254927,-80.873258,110032
10206,35.254923,-80.873238,110033
10206,35.254918,-80.873218,110034
10206,35.254914,-80.873197,110035
10206,35.254911,-80.873176,110036
10206,35.254908,-80.873156,110037
10206,35.254904,-80.873135,110038
10206,35.254902,-80.873114,110039
10206,35.254899,-80.873094,110040
10206,35.254897,-80.873073,110041
10206,35.254894,-80.873037,110042
10206,35.254892,-80.873020,110043
10206,35.254871,-80.873016,110044
10206,35.254852,-80.873012,110045
10206,35.254834,-80.873008,110046
10206,35.254816,-80.873003,110047
10206,35.254798,-80.872998,110048
10206,35.254780,-80.872993,110049
10206,35.254762,-80.872987,110050
10206,35.254744,-80.872981,110051
10206,35.254727,-80.872975,110052
10206,35.254709,-80.872968,110053
10206,35.254691,-80.872960,110054
10206,35.254674,-80.872953,110055
10206,35.254657,-80.872945,110056
10206,35.254639,-80.872937,110057
10206,35.254622,-80.872928,110058
10206,35.254605,-80.872919,110059
10206,35.254588,-80.872909,110060
10206,35.254571,-80.872899,110061
10206,35.254555,-80.872889,110062
10206,35.254538,-80.872879,110063
10206,35.254522,-80.872868,110064
10206,35.254506,-80.872857,110065
10206,35.254490,-80.872845,110066
10206,35.254474,-80.872834,110067
10206,35.254459,-80.872821,110068
10206,35.254443,-80.872808,110069
10206,35.254428,-80.872796,110070
10206,35.254413,-80.872783,110071
10206,35.254398,-80.872769,110072
10206,35.254383,-80.872755,110073
10206,35.254369,-80.872741,110074
10206,35.254355,-80.872726,110075
10206,35.254340,-80.872712,110076
10206,35.254327,-80.872697,110077
10206,35.254313,-80.872681,110078
10206,35.254300,-80.872666,110079
10206,35.254286,-80.872650,110080
10206,35.254274,-80.872634,110081
10206,35.254261,-80.872618,110082
10206,35.254248,-80.872600,110083
10206,35.254234,-80.872575,110084
10206,35.254059,-80.872351,110085
10206,35.254025,-80.872311,110086
10206,35.253947,-80.872225,110087
10206,35.253929,-80.872207,110088
10206,35.253929,-80.872207,120001
10206,35.253867,-80.872143,120002
10206,35.253783,-80.872065,120003
10206,35.253697,-80.871991,120004
10206,35.253608,-80.871922,120005
10206,35.253517,-80.871857,120006
10206,35.253086,-80.871625,120007
10206,35.251811,-80.870963,120008
10206,35.251275,-80.870689,120009
10206,35.250824,-80.870459,120010
10206,35.250556,-80.870320,120011
10206,35.250367,-80.870222,120012
10206,35.250367,-80.870222,130001
10206,35.249454,-80.869751,130002
10206,35.249336,-80.869690,130003
10206,35.249059,-80.869546,130004
10206,35.248735,-80.869381,130005
10206,35.248175,-80.869092,130006
10206,35.248098,-80.869053,130007
10206,35.247883,-80.868942,130008
10206,35.247883,-80.868942,140001
10206,35.247576,-80.868785,140002
10206,35.247203,-80.868589,140003
10206,35.246954,-80.868463,140004
10206,35.246922,-80.868444,140005
10206,35.246855,-80.868401,140006
10206,35.246849,-80.868397,140007
10206,35.246778,-80.868346,140008
10206,35.246711,-80.868291,140009
10206,35.246701,-80.868282,140010
10206,35.246638,-80.868226,140011
10206,35.246577,-80.868164,140012
10206,35.246520,-80.868099,140013
10206,35.246485,-80.868054,140014
10206,35.246441,-80.867993,140015
10206,35.246410,-80.867945,140016
10206,35.246410,-80.867945,150001
10206,35.246385,-80.867907,150002
10206,35.246332,-80.867817,150003
10206,35.246283,-80.867725,150004
10206,35.246219,-80.867602,150005
10206,35.245916,-80.867021,150006
10206,35.245513,-80.866210,150007
10206,35.245513,-80.866210,160001
10206,35.245432,-80.866046,160002
10206,35.245390,-80.865961,160003
10206,35.245227,-80.865639,160004
10206,35.244886,-80.864964,160005
10206,35.244886,-80.864964,170001
10206,35.244800,-80.864793,170002
10206,35.244407,-80.864017,170003
10206,35.244314,-80.863829,170004
10206,35.244168,-80.863535,170005
10206,35.244111,-80.863421,170006
10206,35.243832,-80.862868,170007
10206,35.243630,-80.862461,170008
10206,35.243630,-80.862461,180001
10206,35.243553,-80.862306,180002
10206,35.243539,-80.862277,180003
10206,35.243424,-80.862049,180004
10206,35.243079,-80.861365,180005
10206,35.242959,-80.861126,180006
10206,35.242764,-80.860739,180007
10206,35.242577,-80.860367,180008
10206,35.242277,-80.859783,180009
10206,35.242277,-80.859783,190001
10206,35.242144,-80.859524,190002
10206,35.241957,-80.859148,190003
10206,35.241766,-80.858765,190004
10206,35.241740,-80.858716,190005
10206,35.241630,-80.858511,190006
10206,35.241483,-80.858274,190007
10206,35.241432,-80.858197,190008
10206,35.241399,-80.858153,190009
10206,35.241378,-80.858124,190010
10206,35.241361,-80.858104,190011
10206,35.241361,-80.858104,200001
10206,35.241320,-80.858055,200002
10206,35.241259,-80.857989,200003
10206,35.241196,-80.857927,200004
10206,35.241130,-80.857870,200005
10206,35.241029,-80.857791,200006
10206,35.240926,-80.857716,200007
10206,35.240834,-80.857656,200008
10206,35.240740,-80.857599,200009
10206,35.240566,-80.857522,200010
10206,35.240465,-80.857485,200011
10206,35.240366,-80.857443,200012
10206,35.240268,-80.857397,200013
10206,35.240171,-80.857345,200014
10206,35.240164,-80.857340,200015
10206,35.239939,-80.857177,200016
10206,35.239862,-80.857105,200017
10206,35.239765,-80.857010,200018
10206,35.239674,-80.856909,200019
10206,35.239591,-80.856805,200020
10206,35.239512,-80.856696,200021
10206,35.239438,-80.856581,200022
10206,35.239385,-80.856494,200023
10206,35.239385,-80.856494,210001
10206,35.239336,-80.856413,210002
10206,35.239174,-80.856151,210003
10206,35.238964,-80.855833,210004
10206,35.238892,-80.855737,210005
10206,35.238511,-80.855230,210006
10206,35.238233,-80.854861,210007
10206,35.237960,-80.854499,210008
10206,35.237934,-80.854465,210009
10206,35.237855,-80.854358,210010
